p[-0.36416, 0.32963, 0.67611, -0.00632, -3.08310, -0.09855]
p[-0.36416, 0.32963, 0.65611, -0.00632, -3.08310, -0.09855]
p[-0.36416, 0.32963, 0.63611, -0.00632, -3.08310, -0.09855]
p[-0.36416, 0.32963, 0.60611, -0.00632, -3.08310, -0.09855]
p[-0.36416, 0.32963, 0.57611, -0.00632, -3.08310, -0.09855]
p[-0.36416, 0.32963, 0.55611, -0.00632, -3.08310, -0.09855]
p[-0.36416, 0.32963, 0.53611, -0.00632, -3.08310, -0.09855]
p[-0.36416, 0.32963, 0.50611, -0.00632, -3.08310, -0.09855]
